base_name,perc_artificial
img_00196_2024,20.97
img_00192_2024,12.12
img_00066_p04_2024,11.74
img_00199_2024,19.83
img_00202_2024,5.01
img_00066_p01_2024,12.46
img_00204_2024,21.06
img_00190_2024,15.58
img_00203_2024,20.07
img_00201_2024,16.12
img_00193_2024,8.93
img_00195_2024,12.44
img_00208_2024,0.00
img_00207_2024,0.00
img_00200_2024,15.87
img_00206_2024,16.66
img_00177_p01_2024,17.32
img_00211_2024,2.47
img_00215_2024,12.44
img_00066_p06_2024,9.75
img_00197_p02_2024,9.22
img_00197_p01_2024,10.47
img_00212_2024,16.17
img_00177_p02_2024,15.02
img_00213_2024,13.17
img_00217_2024,6.49
img_00216_2024,8.92
img_00223_2024,12.66
img_00220_2024,14.77
img_00153_p01_2024,15.36
img_00221_2024,8.33
img_00186_2024,16.38
img_00209_2024,9.81
img_00153_p02_2024,14.40
img_00222_2024,8.62
img_00153_p04_2024,17.56
img_00224_2024,12.83
img_00154_p01_2024,10.28
img_00066_p02_2024,12.70
img_00154_p03_2024,5.88
img_00154_p02_2024,15.65
img_00153_p03_2024,16.85
img_00066_p03_2024,12.32
img_00225_2024,9.80
img_00218_2024,10.19
img_00232_2024,0.00
img_00231_2024,0.00
img_00153_p06_2024,16.85
img_00184_p04_2024,12.11
img_00226_2024,9.03
img_00235_2024,0.00
img_00233_2024,0.00
img_00184_p01_2024,15.99
img_00234_2024,0.22
img_00210_p02_2024,16.33
img_00154_p04_2024,4.76
img_00184_p03_2024,11.98
img_00239_2024,8.29
img_00214_p02_2024,10.46
img_00210_p01_2024,15.03
img_00229_2024,8.81
img_00242_2024,8.33
img_00240_2024,4.67
img_00244_2024,2.39
img_00227_2024,11.09
img_00214_p01_2024,9.24
img_00205_p01_2024,9.99
img_00184_p02_2024,15.97
img_00219_p01_2024,11.69
img_00243_2024,0.00
img_00228_2024,9.71
img_00205_p04_2024,9.82
img_00245_2024,0.78
img_00250_2024,0.00
img_00247_2024,4.68
img_00248_2024,0.00
img_00246_2024,4.62
img_00205_p02_2024,10.83
img_00249_2024,12.78
img_00253_2024,0.00
img_00251_2024,4.18
img_00205_p03_2024,11.97
img_00260_2024,5.94
img_00258_2024,3.92
img_00252_2024,0.00
img_00256_2024,0.00
img_00237_p02_2024,5.61
img_00261_2024,7.49
img_00219_p02_2024,16.09
img_00237_p01_2024,5.19
img_00264_2024,3.23
img_00188_p04_2024,9.79
img_00263_2024,0.00
img_00268_2024,0.00
img_00265_2024,0.00
img_00254_2024,7.58
img_00188_p03_2024,11.82
img_00257_2024,0.00
img_00270_2024,2.48
img_00259_2024,4.37
img_00267_2024,5.77
img_00269_2024,1.94
img_00230_p04_2024,10.28
img_00255_2024,4.56
img_00271_2024,6.70
img_00266_2024,5.98
img_00272_2024,0.00
img_00273_2024,1.87
img_00188_p01_2024,12.76
img_00230_p01_2024,8.33
img_00241_p01_2024,9.66
img_00230_p03_2024,8.90
img_00230_p02_2024,9.57
img_00236_p02_2024,8.03
img_00241_p02_2024,10.21
img_00098_p05_2024,12.50
img_00236_p01_2024,8.27
img_00098_p03_2024,12.50
img_00098_p04_2024,12.50
img_00276_2024,6.07
img_00281_2024,0.00
img_00274_2024,0.09
img_00275_2024,0.00
img_00280_2024,0.17
img_00288_2024,0.00
img_00285_2024,3.60
img_00098_p06_2024,12.48
img_00284_2024,4.07
img_00286_2024,2.22
img_00098_p01_2024,11.95
img_00291_2024,5.29
img_00289_2024,0.00
img_00287_2024,1.06
img_00238_p02_2024,8.54
img_00283_2024,4.05
img_00282_2024,3.37
img_00278_2024,0.01
img_00238_p01_2024,4.99
img_00262_p01_2024,10.90
img_00298_2024,8.85
img_00292_2024,0.00
img_00279_2024,4.23
img_00296_2024,4.08
img_00262_p02_2024,10.56
img_00098_p02_2024,12.48
img_00297_2024,4.04
img_00307_2024,8.43
img_00309_2024,3.99
img_00305_2024,6.79
img_00098_p09_2024,12.44
img_00290_2024,0.00
img_00312_2024,8.25
img_00301_2024,6.15
img_00277_p01_2024,0.00
img_00098_p08_2024,12.48
img_00303_2024,6.80
img_00300_2024,0.00
img_00304_2024,8.71
img_00313_2024,6.26
img_00294_2024,0.02
img_00277_p02_2024,0.01
img_00316_2024,8.27
img_00319_2024,6.56
img_00311_2024,5.23
img_00321_2024,5.71
img_00302_2024,0.00
img_00310_2024,0.00
img_00318_2024,0.00
img_00325_2024,9.14
img_00295_p02_2024,0.15
img_00315_2024,5.63
img_00336_2024,2.03
img_00324_2024,0.00
img_00337_2024,4.05
img_00339_2024,0.75
img_00306_2024,7.32
img_00326_2024,3.43
img_00299_2024,0.00
img_00338_2024,0.00
img_00320_2024,10.48
img_00340_2024,6.52
img_00295_p01_2024,0.00
img_00331_2024,9.08
img_00333_2024,9.44
img_00334_2024,0.00
img_00342_2024,0.23
img_00317_2024,16.63
img_00330_2024,0.83
img_00335_2024,0.00
img_00327_2024,0.22
img_00346_2024,7.15
img_00348_2024,0.00
img_00322_2024,7.77
img_00341_2024,11.08
img_00349_2024,9.56
img_00308_2024,0.00
img_00347_2024,0.00
img_00359_2024,0.00
img_00355_2024,2.34
img_00352_2024,4.08
img_00350_2024,0.00
img_00323_p01_2024,0.18
img_00363_2024,0.00
img_00098_p07_2024,12.61
img_00345_p01_2024,11.59
img_00323_p02_2024,0.00
img_00362_2024,0.00
img_00345_p02_2024,6.21
img_00366_2024,0.00
img_00368_2024,16.46
img_00343_2024,4.15
img_00367_2024,0.00
img_00371_2024,6.47
img_00365_2024,0.36
img_00293_p01_2024,0.37
img_00344_2024,0.00
img_00332_p02_2024,5.57
img_00358_2024,1.77
img_00361_2024,0.00
img_00293_p04_2024,0.23
img_00360_2024,0.05
img_00328_2024,8.25
img_00372_2024,17.08
img_00377_2024,0.00
img_00374_2024,0.00
img_00376_2024,7.67
img_00293_p02_2024,0.00
img_00373_2024,0.00
img_00354_2024,6.76
img_00293_p03_2024,1.00
img_00369_2024,0.00
img_00378_2024,13.95
img_00314_p01_2024,11.28
img_00353_p01_2024,8.92
img_00375_2024,9.45
img_00353_p02_2024,7.38
img_00314_p04_2024,8.19
img_00385_2024,7.07
img_00384_2024,4.10
img_00370_2024,0.00
img_00381_2024,1.50
img_00332_p01_2024,4.17
img_00392_2024,8.15
img_00391_2024,8.26
img_00314_p02_2024,5.54
img_00382_2024,0.00
img_00396_2024,3.49
img_00397_2024,0.00
img_00386_2024,5.07
img_00356_p02_2024,0.98
img_00356_p01_2024,0.07
img_00364_2024,1.42
img_00402_2024,0.00
img_00390_2024,0.00
img_00401_2024,8.31
img_00404_2024,4.17
img_00400_2024,13.45
img_00405_2024,11.94
img_00407_2024,4.11
img_00314_p03_2024,9.75
img_00389_p02_2024,14.82
img_00408_2024,0.00
img_00389_p01_2024,11.35
img_00383_2024,4.38
img_00403_2024,1.42
img_00388_2024,1.31
img_00406_2024,12.72
img_00393_2024,12.66
img_00412_2024,0.00
img_00413_2024,0.00
img_00418_2024,0.00
img_00415_2024,0.00
img_00398_2024,8.33
img_00416_2024,3.83
img_00329_p04_2024,0.00
img_00394_p02_2024,8.80
img_00394_p01_2024,9.84
img_00417_2024,4.17
img_00411_2024,4.17
img_00395_p01_2024,4.34
img_00419_2024,0.94
img_00423_2024,0.00
img_00421_2024,0.00
img_00420_2024,0.00
img_00395_p02_2024,5.30
img_00329_p06_2024,0.00
img_00379_2024,4.39
img_00329_p02_2024,0.00
img_00424_2024,0.00
img_00414_2024,1.16
img_00387_p01_2024,4.17
img_00426_2024,0.00
img_00387_p04_2024,2.41
img_00329_p03_2024,0.00
img_00425_2024,1.78
img_00351_p01_2024,5.56
img_00409_p01_2024,4.04
img_00409_p02_2024,4.17
img_00428_2024,4.13
img_00387_p02_2024,4.14
img_00387_p03_2024,2.62
img_00422_2024,14.20
img_00351_p02_2024,4.46
img_00329_p01_2024,0.00
img_00329_p05_2024,0.00
img_00430_2024,13.80
img_00431_2024,0.00
img_00429_2024,14.73
img_00433_2024,0.00
img_00432_2024,12.59
img_00435_2024,11.91
img_00434_2024,0.00
img_00440_2024,0.00
img_00380_p01_2024,6.30
img_00351_p04_2024,6.64
img_00351_p05_2024,5.92
img_00351_p06_2024,12.51
img_00351_p03_2024,12.81
img_00380_p04_2024,5.83
img_00380_p03_2024,6.11
img_00380_p02_2024,4.98
img_00437_2024,3.99
img_00447_2024,0.00
img_00446_2024,3.83
img_00445_2024,0.00
img_00441_2024,0.00
img_00438_2024,14.97
img_00436_2024,1.02
img_00450_2024,1.50
img_00442_2024,0.64
img_00399_p01_2024,8.21
img_00448_2024,0.75
img_00444_2024,0.00
img_00454_2024,0.00
img_00357_p03_2024,0.00
img_00457_2024,12.11
img_00451_2024,0.00
img_00357_p04_2024,2.00
img_00453_2024,8.33
img_00455_2024,0.00
img_00456_2024,0.00
img_00449_2024,0.00
img_00357_p01_2024,0.00
img_00460_2024,0.00
img_00459_2024,0.00
img_00463_2024,11.37
img_00399_p02_2024,10.79
img_00452_2024,0.00
img_00357_p05_2024,0.00
img_00464_2024,3.99
img_00461_2024,0.00
img_00465_2024,0.00
img_00462_2024,0.22
img_00466_2024,1.06
img_00399_p04_2024,9.19
img_00469_2024,2.24
img_00474_2024,4.17
img_00399_p03_2024,8.59
img_00478_2024,4.03
img_00473_2024,13.99
img_00481_2024,3.97
img_00484_2024,0.00
img_00479_2024,0.00
img_00480_2024,0.00
img_00477_2024,4.17
img_00357_p02_2024,0.00
img_00482_2024,9.31
img_00475_2024,0.00
img_00489_2024,0.00
img_00486_2024,0.00
img_00487_2024,1.43
img_00468_2024,1.65
img_00488_2024,0.00
img_00491_2024,0.00
img_00493_2024,0.00
img_00494_2024,0.00
img_00492_2024,0.00
img_00483_2024,12.28
img_00467_2024,0.67
img_00502_2024,0.00
img_00501_2024,0.00
img_00490_2024,2.35
img_00495_2024,8.64
img_00470_p01_2024,13.64
img_00498_2024,0.26
img_00500_2024,4.12
img_00476_p02_2024,18.30
img_00476_p01_2024,15.57
img_00505_2024,15.28
img_00506_2024,0.00
img_00504_2024,15.61
img_00509_2024,0.00
img_00510_2024,12.09
img_00514_2024,0.00
img_00470_p02_2024,6.74
img_00443_p02_2024,3.82
img_00443_p01_2024,3.90
img_00472_p01_2024,10.55
img_00472_p02_2024,9.65
img_00503_p02_2024,9.28
img_00515_2024,12.09
img_00443_p03_2024,0.80
img_00499_2024,0.02
img_00503_p01_2024,11.25
img_00519_2024,0.00
img_00517_2024,13.24
img_00507_2024,0.00
img_00518_2024,1.11
img_00458_p04_2024,0.49
img_00443_p04_2024,1.08
img_00427_p01_2024,3.88
img_00522_2024,1.19
img_00513_2024,17.93
img_00523_2024,11.54
img_00410_p01_2024,0.00
img_00427_p04_2024,1.58
img_00458_p01_2024,0.00
img_00458_p02_2024,0.21
img_00427_p03_2024,0.43
img_00427_p05_2024,0.57
img_00427_p02_2024,4.01
img_00410_p02_2024,0.00
img_00410_p09_2024,0.00
img_00524_2024,0.32
img_00526_2024,0.00
img_00458_p03_2024,0.01
img_00527_2024,11.91
img_00427_p06_2024,1.26
img_00525_2024,6.16
img_00529_2024,1.80
img_00511_2024,0.00
img_00410_p04_2024,1.09
img_00410_p06_2024,0.00
img_00410_p03_2024,0.03
img_00439_p01_2024,10.96
img_00410_p08_2024,0.50
img_00530_2024,0.00
img_00439_p04_2024,13.41
img_00531_2024,0.00
img_00533_2024,10.88
img_00535_2024,0.00
img_00439_p06_2024,13.09
img_00439_p08_2024,13.72
img_00410_p05_2024,0.00
img_00439_p03_2024,12.47
img_00439_p05_2024,11.79
img_00410_p07_2024,1.64
img_00534_2024,3.97
img_00439_p02_2024,12.70
img_00520_p02_2024,10.23
img_00537_2024,0.00
img_00541_2024,0.16
img_00543_2024,12.19
img_00542_2024,0.91
img_00532_2024,2.95
img_00544_2024,10.97
img_00547_2024,2.72
img_00548_2024,1.46
img_00439_p07_2024,14.04
img_00496_p01_2024,0.00
img_00540_2024,9.71
img_00546_2024,4.78
img_00549_2024,4.05
img_00552_2024,0.25
img_00554_2024,1.62
img_00553_2024,5.89
img_00538_2024,7.79
img_00496_p04_2024,0.00
img_00536_p01_2024,15.62
img_00520_p01_2024,9.89
img_00536_p02_2024,8.61
img_00496_p02_2024,0.66
img_00508_p04_2024,15.81
img_00508_p01_2024,11.55
img_00508_p03_2024,16.15
img_00556_2024,0.00
img_00550_2024,6.36
img_00516_p02_2024,13.16
img_00516_p04_2024,14.18
img_00516_p01_2024,16.30
img_00512_p04_2024,13.92
img_00512_p01_2024,14.89
img_00559_2024,3.17
img_00516_p03_2024,13.85
img_00485_p02_2024,0.47
img_00512_p02_2024,15.02
img_00512_p03_2024,13.65
img_00485_p03_2024,0.00
img_00555_2024,2.72
img_00496_p03_2024,0.00
img_00563_2024,4.15
img_00512_p06_2024,11.45
img_00562_2024,0.00
img_00564_2024,0.00
img_00485_p05_2024,0.13
img_00512_p05_2024,13.64
img_00508_p02_2024,13.97
img_00508_p05_2024,14.48
img_00485_p06_2024,0.00
img_00561_2024,0.00
img_00566_2024,2.05
img_00558_2024,4.17
img_00565_2024,0.45
img_00567_2024,4.17
img_00485_p01_2024,0.11
img_00571_2024,3.04
img_00570_2024,0.98
img_00572_2024,3.31
img_00574_2024,2.25
img_00573_2024,2.19
img_00569_2024,4.75
img_00560_2024,0.02
img_00575_2024,0.00
img_00578_2024,17.20
img_00521_p02_2024,13.99
img_00521_p04_2024,11.96
img_00539_p01_2024,0.02
img_00577_2024,0.00
img_00485_p04_2024,0.46
img_00539_p04_2024,0.28
img_00583_2024,0.00
img_00581_2024,3.93
img_00545_p02_2024,0.09
img_00545_p01_2024,0.97
img_00539_p03_2024,1.30
img_00584_2024,0.00
img_00576_2024,15.22
img_00539_p02_2024,0.25
img_00585_2024,4.56
img_00580_2024,6.45
img_00586_2024,13.97
img_00588_2024,0.00
img_00485_p07_2024,0.00
img_00521_p03_2024,13.11
img_00587_2024,5.37
img_00589_2024,4.17
img_00591_2024,0.00
img_00521_p01_2024,15.25
img_00590_2024,17.54
img_00582_2024,3.47
img_00595_2024,0.00
img_00596_2024,0.00
img_00597_2024,0.00
img_00599_2024,10.54
img_00592_2024,3.46
img_00606_2024,4.13
img_00603_2024,3.50
img_00551_p04_2024,3.58
img_00551_p01_2024,6.90
img_00604_2024,11.09
img_00551_p03_2024,6.04
img_00613_2024,8.07
img_00607_2024,0.00
img_00568_2024,4.15
img_00615_2024,4.17
img_00608_2024,4.08
img_00594_2024,0.00
img_00601_2024,0.00
img_00579_2024,0.56
img_00614_2024,3.96
img_00598_p01_2024,12.22
img_00616_2024,16.65
img_00617_2024,11.02
img_00618_2024,14.25
img_00619_2024,4.14
img_00621_2024,13.41
img_00612_2024,4.13
img_00623_2024,18.06
img_00622_2024,4.12
img_00551_p02_2024,3.01
img_00625_2024,4.07
img_00598_p02_2024,11.72
img_00557_p02_2024,4.98
img_00605_2024,0.00
img_00471_p04_2024,14.65
img_00557_p03_2024,4.57
img_00471_p01_2024,13.79
img_00557_p01_2024,5.74
img_00471_p03_2024,11.06
img_00611_2024,8.78
img_00620_2024,4.12
img_00629_2024,17.02
img_00557_p04_2024,4.82
img_00627_2024,17.93
img_00631_2024,18.85
img_00626_2024,12.63
img_00471_p05_2024,16.70
img_00624_2024,16.12
img_00471_p08_2024,11.78
img_00471_p02_2024,11.01
img_00161_p04_2024,12.11
img_00471_p11_2024,9.14
img_00161_p03_2024,12.62
img_00471_p07_2024,12.64
img_00471_p09_2024,16.58
img_00161_p05_2024,11.54
img_00471_p06_2024,10.21
img_00161_p01_2024,10.75
img_00471_p10_2024,14.03
img_00161_p15_2024,12.50
img_00161_p13_2024,17.15
img_00161_p09_2024,15.82
img_00161_p02_2024,11.62
img_00161_p18_2024,12.88
img_00630_2024,0.55
img_00632_2024,0.00
img_00636_2024,20.83
img_00161_p06_2024,10.86
img_00634_2024,16.86
img_00161_p10_2024,14.72
img_00161_p19_2024,16.35
img_00161_p17_2024,15.10
img_00635_2024,16.05
img_00161_p07_2024,9.77
img_00638_2024,2.80
img_00641_2024,0.00
img_00645_2024,4.11
img_00639_2024,4.17
img_00643_2024,0.00
img_00640_2024,0.38
img_00528_p01_2024,4.22
img_00161_p08_2024,10.37
img_00161_p16_2024,12.65
img_00528_p02_2024,4.27
img_00528_p09_2024,1.22
img_00633_2024,0.37
img_00528_p03_2024,4.22
img_00528_p07_2024,2.17
img_00650_2024,0.00
img_00649_2024,8.74
img_00652_2024,4.10
img_00642_2024,0.87
img_00528_p06_2024,3.28
img_00653_2024,0.00
img_00161_p11_2024,13.59
img_00528_p04_2024,1.58
img_00528_p08_2024,1.62
img_00655_2024,2.53
img_00161_p12_2024,14.21
img_00637_p02_2024,0.25
img_00647_2024,3.99
img_00646_p01_2024,0.00
img_00646_p02_2024,0.04
img_00602_p05_2024,12.54
img_00602_p02_2024,10.63
img_00656_2024,4.14
img_00602_p03_2024,16.88
img_00662_2024,0.00
img_00659_2024,0.23
img_00644_2024,0.98
img_00660_2024,0.00
img_00648_p01_2024,0.00
img_00602_p06_2024,12.44
img_00648_p02_2024,0.00
img_00664_2024,4.06
img_00669_2024,4.06
img_00661_2024,0.00
img_00665_2024,3.94
img_00672_2024,4.17
img_00663_2024,2.21
img_00668_2024,3.84
img_00602_p01_2024,11.55
img_00670_2024,0.00
img_00673_2024,0.00
img_00528_p05_2024,2.50
img_00674_2024,0.00
img_00658_2024,3.84
img_00637_p01_2024,2.70
img_00671_2024,0.00
img_00676_2024,0.00
img_00666_2024,0.08
img_00677_2024,0.00
img_00600_p01_2024,4.36
img_00600_p05_2024,2.77
img_00600_p06_2024,3.10
img_00675_2024,0.00
img_00609_p01_2024,1.63
img_00667_2024,0.38
img_00681_2024,4.10
img_00600_p04_2024,4.53
img_00600_p03_2024,3.07
img_00602_p04_2024,13.35
img_00600_p02_2024,4.13
img_00682_2024,3.45
img_00497_p01_2024,4.12
img_00497_p04_2024,0.00
img_00609_p04_2024,2.20
img_00609_p03_2024,3.00
img_00679_2024,1.95
img_00609_p06_2024,3.27
img_00609_p05_2024,4.03
img_00497_p03_2024,4.22
img_00609_p02_2024,4.12
img_00497_p05_2024,0.62
img_00497_p08_2024,0.13
img_00497_p02_2024,4.22
img_00497_p15_2024,1.45
img_00687_2024,0.00
img_00684_2024,3.38
img_00680_2024,0.38
img_00686_2024,0.00
img_00683_2024,1.83
img_00688_2024,0.00
img_00691_2024,4.00
img_00497_p12_2024,0.00
img_00497_p11_2024,3.88
img_00697_2024,4.09
img_00695_2024,4.17
img_00693_2024,0.00
img_00692_2024,0.99
img_00690_2024,4.17
img_00497_p10_2024,0.07
img_00497_p14_2024,0.01
img_00027_p04_2024,4.35
img_00027_p05_2024,4.12
img_00497_p07_2024,4.13
img_00027_p03_2024,8.57
img_00497_p09_2024,0.00
img_00685_2024,1.83
img_00027_p01_2024,10.07
img_00497_p06_2024,1.83
img_00027_p06_2024,12.02
img_00027_p09_2024,4.42
img_00497_p13_2024,0.00
img_00027_p07_2024,11.72
img_00027_p08_2024,10.93
img_00027_p02_2024,9.51
img_00027_p17_2024,4.15
img_00027_p15_2024,7.53
img_00027_p11_2024,4.15
img_00027_p13_2024,10.57
img_00027_p23_2024,7.90
img_00027_p22_2024,8.46
img_00027_p18_2024,10.24
img_00027_p14_2024,8.93
img_00699_2024,0.00
img_00698_2024,4.11
img_00027_p10_2024,4.14
img_00694_2024,4.00
img_00700_2024,0.00
img_00703_2024,0.00
img_00027_p16_2024,5.76
img_00678_p01_2024,3.53
img_00707_2024,0.00
img_00710_2024,1.49
img_00701_2024,0.06
img_00704_2024,0.00
img_00709_2024,4.10
img_00678_p02_2024,4.15
img_00708_2024,3.76
img_00715_2024,4.13
img_00027_p12_2024,10.52
img_00716_2024,4.02
img_00719_2024,4.12
img_00711_2024,2.73
img_00027_p24_2024,8.32
img_00717_2024,2.50
img_00702_2024,3.05
img_00027_p21_2024,8.46
img_00027_p19_2024,8.99
img_00027_p25_2024,7.16
img_00722_2024,4.05
img_00720_2024,0.96
img_00610_p04_2024,3.98
img_00027_p20_2024,7.75
img_00610_p01_2024,4.07
img_00610_p07_2024,0.00
img_00723_2024,0.22
img_00724_2024,4.03
img_00610_p03_2024,3.33
img_00610_p06_2024,0.00
img_00657_p01_2024,3.43
img_00706_p02_2024,0.00
img_00706_p01_2024,0.00
img_00610_p08_2024,0.00
img_00657_p04_2024,4.35
img_00654_p04_2024,4.04
img_00654_p01_2024,4.12
img_00726_2024,4.17
img_00654_p03_2024,5.32
img_00730_2024,0.46
img_00731_2024,3.66
img_00696_2024,3.05
img_00610_p02_2024,3.50
img_00728_2024,4.03
img_00725_2024,3.07
img_00735_2024,4.00
img_00727_2024,0.00
img_00610_p05_2024,1.30
img_00729_2024,4.17
img_00738_2024,0.00
img_00705_2024,0.00
img_00736_2024,4.11
img_00733_2024,4.17
img_00739_2024,4.17
img_00737_2024,5.20
img_00713_2024,4.17
img_00721_2024,3.99
img_00744_2024,3.94
img_00734_2024,1.69
img_00745_2024,4.05
img_00740_2024,4.09
img_00718_2024,4.07
img_00748_2024,4.01
img_00749_2024,4.17
img_00746_2024,4.17
img_00751_2024,4.12
img_00754_2024,4.04
img_00743_2024,4.74
img_00753_2024,4.12
img_00654_p06_2024,4.26
img_00762_2024,2.70
img_00657_p03_2024,3.04
img_00758_2024,0.00
img_00756_2024,4.17
img_00732_2024,1.41
img_00752_2024,4.12
img_00759_2024,4.13
img_00760_2024,4.17
img_00761_2024,4.02
img_00657_p02_2024,4.28
img_00755_2024,4.17
img_00764_2024,4.17
img_00757_2024,4.17
img_00742_2024,4.15
img_00768_2024,4.08
img_00766_2024,0.00
img_00767_2024,0.00
img_00654_p05_2024,4.65
img_00763_2024,0.00
img_00741_p01_2024,3.57
img_00689_p02_2024,0.99
img_00689_p03_2024,4.01
img_00654_p02_2024,4.28
img_00741_p02_2024,4.17
img_00628_p01_2024,7.40
img_00765_2024,0.00
img_00628_p03_2024,3.97
img_00689_p01_2024,0.16
img_00689_p04_2024,1.51
img_00689_p05_2024,3.71
img_00628_p04_2024,4.14
img_00712_p01_2024,3.82
img_00750_p02_2024,4.14
img_00689_p06_2024,3.91
img_00628_p05_2024,5.60
img_00750_p01_2024,4.20
img_00769_2024,0.00
img_00776_2024,0.00
img_00771_2024,3.04
img_00774_2024,4.00
img_00778_2024,4.02
img_00770_2024,4.79
img_00777_2024,0.02
img_00775_2024,4.44
img_00782_2024,4.13
img_00781_2024,0.15
img_00787_2024,0.00
img_00785_2024,3.85
img_00773_2024,4.09
img_00780_2024,0.00
img_00779_2024,0.00
img_00628_p07_2024,4.73
img_00628_p02_2024,10.33
img_00786_2024,0.00
img_00783_2024,2.73
img_00784_2024,0.00
img_00628_p09_2024,7.17
img_00788_2024,0.00
img_00789_2024,0.00
img_00796_2024,0.00
img_00714_p04_2024,4.14
img_00792_2024,0.00
img_00803_2024,0.00
img_00793_2024,4.04
img_00714_p03_2024,3.85
img_00790_2024,1.08
img_00772_2024,0.00
img_00800_2024,0.00
img_00795_2024,3.98
img_00802_2024,0.00
img_00799_2024,0.00
img_00809_2024,0.00
img_00714_p02_2024,4.01
img_00794_2024,4.02
img_00810_2024,0.00
img_00805_2024,2.07
img_00801_2024,0.00
img_00798_2024,1.14
img_00812_2024,0.00
img_00816_2024,0.00
img_00628_p06_2024,4.71
img_00714_p01_2024,3.92
img_00811_2024,7.46
img_00819_2024,3.36
img_00814_2024,0.00
img_00806_2024,0.00
img_00813_2024,0.60
img_00818_2024,4.14
img_00821_2024,0.24
img_00808_2024,0.00
img_00815_2024,0.00
img_00807_2024,0.00
img_00823_2024,0.00
img_00820_2024,4.00
img_00822_2024,3.89
img_00829_2024,4.14
img_00791_2024,4.17
img_00826_2024,0.00
img_00830_2024,2.72
img_00827_2024,0.00
img_00834_2024,3.89
img_00835_2024,14.69
img_00828_2024,11.84
img_00833_2024,13.54
img_00832_2024,0.00
img_00836_2024,0.00
img_00838_2024,0.00
img_00712_p02_2024,3.51
img_00839_2024,4.00
img_00837_2024,1.01
img_00844_2024,4.47
img_00841_2024,4.17
img_00843_2024,0.00
img_00825_2024,4.10
img_00846_2024,16.48
img_00847_2024,1.47
img_00824_2024,3.86
img_00848_2024,0.00
img_00850_2024,0.00
img_00849_2024,0.00
img_00851_2024,3.99
img_00845_2024,8.92
img_00804_2024,0.00
img_00854_2024,4.01
img_00852_2024,0.00
img_00842_2024,12.81
img_00858_2024,0.00
img_00857_2024,0.00
img_00856_2024,0.00
img_00747_p02_2024,3.99
img_00853_2024,0.00
img_00855_2024,4.15
img_00797_p01_2024,4.08
img_00860_2024,3.87
img_00831_2024,13.23
img_00797_p02_2024,4.09
img_00865_2024,4.05
img_00859_2024,14.29
img_00863_2024,0.00
img_00864_2024,5.64
img_00747_p05_2024,4.13
img_00840_2024,12.63
img_00868_2024,11.92
img_00870_2024,20.93
img_00877_2024,11.85
img_00862_2024,0.16
img_00874_2024,0.00
img_00871_2024,0.00
img_00747_p04_2024,4.17
img_00861_2024,4.01
img_00866_2024,12.74
img_00747_p01_2024,4.17
img_00875_2024,0.00
img_00878_2024,12.34
img_00879_2024,3.60
img_00867_2024,12.14
img_00881_2024,2.38
img_00883_2024,8.25
img_00872_2024,0.00
img_00890_2024,7.92
img_00882_2024,8.14
img_00892_2024,0.00
img_00884_2024,0.03
img_00888_2024,11.91
img_00869_2024,4.14
img_00889_2024,0.00
img_00886_2024,12.50
img_00894_2024,0.02
img_00876_2024,2.77
img_00628_p08_2024,5.44
img_00873_2024,12.71
img_00891_2024,16.67
img_00887_2024,9.39
img_00895_2024,4.27
img_00896_2024,3.88
img_00900_2024,0.00
img_00893_2024,4.00
img_00898_2024,8.33
img_00897_2024,9.94
img_00901_2024,4.13
img_00903_2024,0.00
img_00905_2024,0.00
img_00899_2024,0.00
img_00904_2024,12.06
img_00907_2024,0.00
img_00910_2024,0.00
img_00908_2024,4.91
img_00817_p04_2024,2.46
img_00747_p03_2024,4.17
img_00911_2024,0.86
img_00913_2024,2.91
img_00909_2024,0.20
